symbol,company_name,year,quarter,call_datetime,pres_pos,pres_neg,pres_neu,qa_pos,qa_neg,qa_neu,sentiment_mismatch_pos,sentiment_mismatch_neg,evasion_index,abnormal_return_5d
CTAS,Cintas Corporation,2021,1,2020-09-23 10:00:00,0.24503326,0.26723737,0.48772934,0.24127482,0.16843486,0.59029025,0.0037584454,0.09880251,0.14464074,0.012916110505543268
CTAS,Cintas Corporation,2022,4,2022-07-14 10:00:00,0.69692874,0.042812977,0.26025832,0.3475086,0.030082518,0.62240887,0.34942013,0.012730459,0.43377462,0.007517254523516648
CTAS,Cintas Corporation,2022,3,2022-03-23 10:00:00,0.5687152,0.14386578,0.28741902,0.3451611,0.01866151,0.6361775,0.2235541,0.12520427,0.3618038,0.07912737817660812
CTAS,Cintas Corporation,2022,2,2021-12-22 10:00:00,0.87640333,0.070580795,0.053015858,0.39930984,0.02720246,0.57348776,0.4770935,0.043378334,0.5026066,-0.02153510215726974
CTAS,Cintas Corporation,2022,1,2021-09-29 10:00:00,0.7862496,0.118043,0.09570745,0.32565144,0.073867336,0.60048115,0.46059814,0.044175662,0.47212806,0.0230564431212706
CTAS,Cintas Corporation,2023,4,2023-07-13 10:00:00,0.73604774,0.10723853,0.15671372,0.32322055,0.03099642,0.6457831,0.4128272,0.07624211,0.47532722,0.014433229998147284
CTAS,Cintas Corporation,2023,3,2023-03-29 10:00:00,0.6630068,0.043337546,0.29365563,0.2481995,0.028582992,0.72321755,0.4148073,0.014754554,0.47949815,-0.011711991872690796
CTAS,Cintas Corporation,2023,2,2022-12-21 10:00:00,0.76274276,0.102933556,0.13432369,0.29553366,0.04900335,0.65546304,0.4672091,0.053930204,0.4999497,0.022068011507574658
CTAS,Cintas Corporation,2023,1,2022-09-28 17:00:00,0.63298166,0.049913585,0.31710476,0.3497566,0.0753207,0.5749227,0.28322506,-0.025407113,0.3639155,0.03385315819947961
CTAS,Cintas Corporation,2024,4,2024-07-18 10:00:00,0.86748934,0.02941013,0.1031006,0.2350416,0.0280501,0.73690826,0.6324477,0.001360029,0.63926005,0.08253923874052574
CTAS,Cintas Corporation,2024,3,2024-03-27 10:00:00,0.7357196,0.1509288,0.11335153,0.33721521,0.02866062,0.6341243,0.3985044,0.12226818,0.46653768,0.059948882541694316
CTAS,Cintas Corporation,2024,2,2023-12-21 10:00:00,0.7272747,0.17470448,0.09802075,0.28183174,0.028585378,0.6895829,0.44544297,0.1461191,0.5015162,0.07328794698622987
CTAS,Cintas Corporation,2024,1,2023-09-26 10:00:00,0.55864596,0.26105186,0.18030225,0.24171184,0.025153847,0.73313427,0.3169341,0.23589802,0.4095625,-0.023864493164771457
CTAS,Cintas Corporation,2025,3,2025-03-26 10:00:00,0.72243524,0.1592735,0.118291244,0.29269862,0.022774141,0.68452716,0.4297366,0.13649936,0.49452654,0.09691511453182633
CTAS,Cintas Corporation,2025,2,2024-12-19 10:00:00,0.88236994,0.027781636,0.08984846,0.24526015,0.03673132,0.7180085,0.63710976,-0.008949686,0.63354915,-0.11964720168692781
CTAS,Cintas Corporation,2025,1,2024-09-25 10:00:00,0.8850709,0.0237947,0.09113439,0.23328844,0.018593764,0.7481178,0.6517825,0.0052009355,0.6621373,0.006276671490232921
DAL,"Delta Air Lines, Inc.",2020,4,2021-01-14 10:00:00,0.022758264,0.039752938,0.93748873,0.3362411,0.107996345,0.55576247,-0.31348282,-0.06824341,0.012648189,-0.019427014827529537
DAL,"Delta Air Lines, Inc.",2022,2,2022-07-13 10:00:00,0.7422999,0.025504846,0.23219517,0.25904405,0.101066574,0.6398894,0.48325586,-0.07556173,0.47498986,0.01966083803172749
DE,Deere & Company,2021,2,2021-05-21 10:00:00,0.741976,0.10910628,0.14891768,0.22561003,0.068779446,0.70561045,0.516366,0.040326834,0.52354604,0.005736072134399322
DE,Deere & Company,2023,4,2023-11-22 10:00:00,0.47009262,0.17180116,0.3581062,0.31422016,0.11043543,0.5753444,0.15587246,0.06136573,0.27046517,-0.054192078251836126
DE,Deere & Company,2023,3,2023-08-18 10:00:00,0.65261596,0.21950823,0.1278758,0.21441175,0.119005665,0.6665826,0.43820423,0.100502566,0.43502244,-0.07715530701057874
DE,Deere & Company,2023,1,2023-02-17 10:00:00,0.59382164,0.19216833,0.21400997,0.31847572,0.12955482,0.5519695,0.27534592,0.0626135,0.32777146,0.07277695587506906
DE,Deere & Company,2024,2,2024-05-16 10:00:00,0.43503085,0.22496895,0.3400002,0.1620837,0.050602075,0.7873142,0.27294713,0.17436688,0.34250596,-0.0764115891337751
DE,Deere & Company,2024,1,2024-02-15 10:00:00,0.57806903,0.099677466,0.32225347,0.19964088,0.19104254,0.6093165,0.37842816,-0.09136508,0.352227,-0.06992334826702823
DOV,Dover Corporation,2020,4,2021-01-28 10:00:00,0.72672576,0.11488423,0.15839005,0.13000928,0.10463593,0.7653548,0.59671646,0.010248296,0.55620307,-0.02476928624334806
DOV,Dover Corporation,2020,2,2020-07-22 09:00:00,0.601811,0.24261999,0.15556899,0.20529145,0.13281818,0.66189045,0.39651954,0.109801814,0.39833295,0.03240676736419446
DOV,Dover Corporation,2020,1,2020-04-21 10:00:00,0.2830775,0.49045533,0.22646722,0.11199269,0.26902148,0.61898583,0.17108482,0.22143385,0.17522097,0.08973985865231458
DOV,Dover Corporation,2021,1,2021-04-20 10:00:00,0.72905236,0.0343014,0.23664623,0.1812709,0.12833442,0.69039464,0.54778147,-0.09403302,0.50333387,0.04784388078863645
DOV,Dover Corporation,2022,2,2022-07-21 09:00:00,0.7443649,0.14506678,0.11056824,0.16917796,0.1280577,0.70276433,0.57518697,0.01700908,0.52311313,0.020110738364570137
DOV,Dover Corporation,2024,1,2024-04-25 09:30:00,0.7676668,0.026018644,0.2063145,0.1309637,0.13040964,0.7386266,0.63670313,-0.104391,0.5670191,0.03710420826204132
EFX,Equifax Inc.,2020,4,2021-02-11 08:30:00,0.562841,0.2442126,0.1929464,0.28244203,0.039782256,0.6777756,0.28039896,0.20443034,0.38147992,-0.03236641009407454
EFX,Equifax Inc.,2020,3,2020-10-22 08:30:00,0.6146458,0.21612264,0.16923161,0.28434962,0.051068403,0.664582,0.33029616,0.16505423,0.40848252,-0.10386082474565989
EFX,Equifax Inc.,2020,2,2020-07-23 08:30:00,0.4011471,0.37548813,0.22336476,0.20286104,0.05330516,0.7438337,0.19828606,0.32218298,0.29838675,-0.01816343223599811
EFX,Equifax Inc.,2020,1,2020-04-21 08:00:00,0.4474105,0.29552755,0.25706193,0.15531245,0.16785708,0.6768305,0.29209805,0.12767047,0.30282107,0.103944275032829
EFX,Equifax Inc.,2021,3,2021-10-21 08:30:00,0.6079978,0.16763099,0.22437124,0.26324558,0.072014816,0.66473955,0.3447522,0.09561617,0.40416017,0.008224415359077062
EFX,Equifax Inc.,2021,1,2021-04-22 08:30:00,0.6297576,0.23339994,0.1368425,0.28787193,0.03835128,0.67377687,0.34188566,0.19504866,0.42431608,0.17449920660826662
EFX,Equifax Inc.,2023,1,2023-04-20 15:20:00,0.38003796,0.5163761,0.10358604,0.27294275,0.08249023,0.644567,0.10709521,0.43388584,0.24495994,0.06007579294656247
EFX,Equifax Inc.,2025,1,2025-04-22 08:30:00,0.771602,0.056554083,0.17184404,0.22396708,0.12574568,0.6502873,0.5476349,-0.069191605,0.5017629,0.12339304881615089
EMR,Emerson Electric Co.,2020,3,2020-08-04 14:00:00,0.24552467,0.31474128,0.43973395,0.20494625,0.14927295,0.6457808,0.040578425,0.16546834,0.15855512,0.10794051768001434
EMR,Emerson Electric Co.,2020,1,2020-02-04 15:00:00,0.33321548,0.29070193,0.37608257,0.16115424,0.12141215,0.71743363,0.17206123,0.16928977,0.23905998,-0.016554988645091962
EMR,Emerson Electric Co.,2022,4,2022-11-02 09:00:00,0.59313035,0.052986134,0.3538835,0.12451866,0.023927469,0.85155386,0.4686117,0.029058665,0.5050824,0.0836391887687328
EMR,Emerson Electric Co.,2022,3,2022-08-09 09:00:00,0.43695363,0.21284777,0.35019866,0.3199703,0.034459524,0.6455702,0.116983324,0.17838824,0.28208426,-0.034863927634890796
EMR,Emerson Electric Co.,2022,2,2022-05-04 09:00:00,0.72785467,0.10952453,0.16262084,0.3119427,0.034227356,0.65382993,0.41591197,0.07529718,0.47589317,-0.023683032428483006
EMR,Emerson Electric Co.,2023,3,2023-08-02 09:00:00,0.79870856,0.04786259,0.15342893,0.32130465,0.14674105,0.53195435,0.4774039,-0.09887846,0.42487648,0.07194879695052796
EMR,Emerson Electric Co.,2023,2,2023-05-03 08:00:00,0.62328583,0.11124505,0.26546913,0.23282024,0.106676504,0.66050327,0.3904656,0.004568547,0.41168234,-0.0012214164461419336
EMR,Emerson Electric Co.,2024,2,2024-05-08 09:00:00,0.89553297,0.009743842,0.09472324,0.24629346,0.08130605,0.67240053,0.64923954,-0.07156221,0.6021568,0.04586913835888461
ETN,Eaton Corporation plc,2020,3,2020-11-03 11:00:00,0.21840383,0.43924415,0.34235203,0.23521605,0.06233614,0.7024479,-0.01681222,0.376908,0.1534173,0.006405806063230435
ETN,Eaton Corporation plc,2020,2,2020-07-29 11:00:00,0.26464474,0.53924704,0.1961082,0.19290477,0.209948,0.5971472,0.07173997,0.32929903,0.15803188,-0.001829483447747908
ETN,Eaton Corporation plc,2022,4,2023-02-08 11:00:00,0.87975484,0.033031702,0.0872135,0.2680795,0.11091022,0.62101024,0.6116754,-0.07787852,0.54633677,0.060233465294404195
ETN,Eaton Corporation plc,2022,3,2022-11-01 11:00:00,0.8328404,0.020813113,0.14634646,0.30336678,0.043461338,0.65317196,0.5294736,-0.022648225,0.543988,0.06543809600539022
ETN,Eaton Corporation plc,2022,1,2022-05-03 11:00:00,0.5597368,0.051434644,0.38882864,0.2555403,0.0759842,0.66847557,0.30419648,-0.024549559,0.37417036,-0.000539854544383829
ETN,Eaton Corporation plc,2023,4,2024-02-01 11:00:00,0.7540333,0.027805656,0.21816103,0.21019016,0.043624546,0.7461853,0.54384315,-0.01581889,0.5626486,0.0788267965555614
ETN,Eaton Corporation plc,2023,3,2023-10-31 11:00:00,0.82385004,0.033575494,0.14257449,0.2950412,0.061731495,0.6432273,0.52880883,-0.028156001,0.52992284,0.044900316470338035
ETN,Eaton Corporation plc,2024,4,2025-01-31 05:00:00,0.69569284,0.12146735,0.18283977,0.29408246,0.050711166,0.6552064,0.40161037,0.07075618,0.45582238,-0.035511500264333994
ETN,Eaton Corporation plc,2024,1,2024-04-30 11:00:00,0.10609872,0.013517819,0.8803834,0.15975742,0.105682194,0.73456043,-0.0536587,-0.092164375,0.07793592,-0.008164564263426953
ETN,Eaton Corporation plc,2025,1,2025-05-02 11:00:00,0.73189944,0.09604355,0.17205708,0.30431518,0.032696743,0.66298807,0.42758426,0.0633468,0.4852406,0.020841264998042463
FAST,Fastenal Company,2020,4,2021-01-20 10:00:00,0.24174094,0.19146116,0.5667979,0.1533862,0.060251813,0.786362,0.08835474,0.13120934,0.19009589,-0.038894425055491344
FAST,Fastenal Company,2022,4,2023-01-19 10:00:00,0.32364684,0.22780791,0.44854528,0.19769615,0.06100173,0.74130213,0.1259507,0.16680618,0.2399201,0.010054163792054177
FAST,Fastenal Company,2023,4,2024-01-18 10:00:00,0.28672278,0.11833318,0.59494406,0.11129021,0.121721275,0.7669885,0.17543256,-0.003388092,0.21991308,0.059289381872723944
FAST,Fastenal Company,2023,2,2023-07-13 10:00:00,0.21609138,0.37090144,0.41300723,0.12819964,0.114888646,0.75691175,0.08789174,0.2560128,0.1635621,-0.0288358419924482
FAST,Fastenal Company,2023,1,2023-04-13 10:00:00,0.43680406,0.2971579,0.2660381,0.18217818,0.16469617,0.65312564,0.25462586,0.13246174,0.28528792,0.029565274596763433
FDX,FedEx Corporation,2020,4,2020-07-01 17:00:00,0.64034593,0.18228987,0.17736419,0.4130823,0.046123452,0.54079413,0.22726363,0.13616642,0.34629533,-0.009882833995712544
FDX,FedEx Corporation,2020,2,2019-12-17 17:30:00,0.5672873,0.28125927,0.1514535,0.26553455,0.14623667,0.58822876,0.30175278,0.1350226,0.33369473,-0.08064054704519766
FDX,FedEx Corporation,2020,1,2019-09-17 17:30:00,0.3631732,0.22179675,0.4150301,0.19134726,0.02113903,0.78751373,0.17182593,0.20065773,0.28600386,-0.1445990174927374
FDX,FedEx Corporation,2021,4,2021-06-24 17:00:00,0.57298607,0.06486655,0.36214745,0.46997368,0.012317146,0.5177092,0.10301238,0.052549403,0.29664016,-0.03187355818638143
FDX,FedEx Corporation,2021,2,2020-12-17 17:30:00,0.58189005,0.100721166,0.31738874,0.46750656,0.029459113,0.5030344,0.11438349,0.071262054,0.29271072,-0.10378174154163705
FDX,FedEx Corporation,2021,1,2020-09-16 17:30:00,0.5567203,0.050332848,0.39294684,0.3111892,0.017922698,0.67088807,0.24553111,0.032410152,0.373497,0.016737234799953628
FDX,FedEx Corporation,2022,4,2022-06-23 17:00:00,0.6428728,0.13638036,0.22074687,0.36167523,0.024640989,0.6136839,0.28119758,0.11173937,0.39452067,-0.022645472064378433
FDX,FedEx Corporation,2022,3,2022-03-17 17:30:00,0.6483517,0.18593651,0.1657118,0.36767116,0.06868964,0.56363916,0.28068057,0.11724687,0.36543643,-0.03601087582728331
FDX,FedEx Corporation,2022,2,2021-12-16 17:30:00,0.67179275,0.07731192,0.25089532,0.36760962,0.023619331,0.60877115,0.30418313,0.053692587,0.40896803,0.048090275149658274
FDX,FedEx Corporation,2022,1,2021-09-23 17:30:00,0.43638742,0.106033914,0.45757866,0.2120734,0.14335127,0.6445753,0.22431402,-0.037317358,0.28128454,-0.007248446099835486
FDX,FedEx Corporation,2023,2,2022-12-20 17:30:00,0.36464205,0.200288,0.43506992,0.5656906,0.01847021,0.4158392,-0.20104852,0.18181778,0.15163246,0.06090949681256192
FDX,FedEx Corporation,2023,1,2022-09-22 08:30:00,0.42618528,0.30668935,0.26712543,0.2781907,0.08870857,0.6331007,0.14799458,0.21798077,0.2698182,0.03330233091207647
FDX,FedEx Corporation,2025,2,2024-12-19 17:30:00,0.7158797,0.15492575,0.12919465,0.36881804,0.032818653,0.5983632,0.34706163,0.122107096,0.42835608,0.01013386090483595
FDX,FedEx Corporation,2025,1,2024-09-19 17:30:00,0.5989553,0.24230221,0.15874253,0.40723354,0.088339694,0.5044268,0.19172174,0.15396252,0.3021291,-0.11361764840520194
FTV,Fortive Corporation,2020,1,2020-05-01 17:30:00,0.3665009,0.44304547,0.19045362,0.15119097,0.14702313,0.7017859,0.21530995,0.29602236,0.2572052,-0.06691258921546923
FTV,Fortive Corporation,2021,3,2021-10-28 17:00:00,0.80229175,0.02635951,0.17134878,0.3140854,0.042351633,0.643563,0.48820636,-0.015992124,0.51632524,0.028029054613762084
FTV,Fortive Corporation,2022,3,2022-10-26 12:00:00,0.777112,0.11874147,0.10414657,0.2502439,0.13374251,0.6160135,0.5268681,-0.015001044,0.47871152,-0.0002113390894025076
FTV,Fortive Corporation,2022,2,2022-07-28 12:00:00,0.8683224,0.04225272,0.08942488,0.31328166,0.03320871,0.6535097,0.5550407,0.00904401,0.5674571,0.07045904857987445
FTV,Fortive Corporation,2023,4,2024-01-31 12:00:00,0.71261775,0.09651625,0.190866,0.2636826,0.052188504,0.6841288,0.44893515,0.044327747,0.48752233,0.08791033609432283
FTV,Fortive Corporation,2023,3,2023-10-25 12:00:00,0.9330454,0.022722341,0.044232298,0.25477198,0.1179624,0.6272657,0.67827344,-0.09524006,0.58526736,-0.06971672814853692
FTV,Fortive Corporation,2023,2,2023-07-26 12:00:00,0.8000192,0.013623046,0.1863578,0.27141628,0.08996711,0.6386166,0.52860296,-0.076344065,0.51090556,0.06739367190718486
FTV,Fortive Corporation,2023,1,2023-04-26 12:00:00,0.81351316,0.025446884,0.16103995,0.29926777,0.064241454,0.63649076,0.5142454,-0.03879457,0.5177936,-0.024903990981389724
FTV,Fortive Corporation,2024,3,2024-10-30 12:00:00,0.7176896,0.018665338,0.26364508,0.29733786,0.040043093,0.66261894,0.4203517,-0.021377755,0.4755547,-0.020634440628876614
FTV,Fortive Corporation,2024,1,2024-04-24 12:00:00,0.9427986,0.012374942,0.044826448,0.2502634,0.21221578,0.53752077,0.6925352,-0.19984084,0.5067738,-0.05489283472932258
GD,General Dynamics Corporation,2020,4,2021-01-27 09:00:00,0.5237037,0.18289784,0.29339856,0.24221577,0.03452738,0.7232568,0.28148794,0.14837046,0.37877226,0.023345587549094386
GD,General Dynamics Corporation,2020,3,2020-10-28 09:00:00,0.03932474,0.9188843,0.041791003,0.2702595,0.04402674,0.68571377,-0.23093475,0.87485754,0.026965518,0.015728820522744352
GD,General Dynamics Corporation,2021,4,2022-01-26 09:00:00,0.6912683,0.123523496,0.18520817,0.2538091,0.03839061,0.7078003,0.43745923,0.08513288,0.48927996,-0.01404267169436764
GD,General Dynamics Corporation,2021,3,2021-10-27 09:00:00,0.4931495,0.018928245,0.4879223,0.22215356,0.034682125,0.74316436,0.27099591,-0.01575388,0.36649114,-0.0351753102355773
GD,General Dynamics Corporation,2021,1,2021-04-28 09:00:00,0.62529093,0.23033094,0.14437805,0.34596568,0.027067496,0.6269669,0.27932525,0.20326345,0.3920367,0.03033747067170927
GD,General Dynamics Corporation,2022,4,2023-01-25 09:00:00,0.6424186,0.29299703,0.06458436,0.24977098,0.079676084,0.6705529,0.39264762,0.21332094,0.43077567,-0.04669302792791519
GD,General Dynamics Corporation,2022,3,2022-10-26 09:00:00,0.58648586,0.37373522,0.039778974,0.1763571,0.078018375,0.7456245,0.41012877,0.29571685,0.4372982,0.028285418377531252
GD,General Dynamics Corporation,2022,2,2022-07-27 09:00:00,0.41470143,0.4515993,0.13369933,0.2112842,0.13740009,0.6513157,0.20341723,0.3141992,0.27010155,0.00020961762609860574
GD,General Dynamics Corporation,2022,1,2022-04-27 10:30:00,0.9373417,0.03076363,0.031894702,0.2899236,0.03730001,0.67277634,0.6474181,-0.0065363795,0.6306213,-0.004649581686247434
GD,General Dynamics Corporation,2023,1,2023-04-26 16:30:00,0.6498483,0.3032469,0.046904817,0.3085515,0.089590706,0.6018578,0.3412968,0.21365619,0.39111623,-0.02912549199982074
GD,General Dynamics Corporation,2024,1,2024-04-24 09:00:00,0.91316175,0.03997449,0.046863787,0.33282483,0.05137323,0.615802,0.5803369,-0.01139874,0.56232685,-0.010859657996313008
GE,General Electric Company,2020,1,2020-04-29 08:00:00,0.29988104,0.51387984,0.1862392,0.22077644,0.097911745,0.68131185,0.0791046,0.4159681,0.2043125,-0.11535982021005266
GE,General Electric Company,2021,3,2021-10-26 08:00:00,0.735563,0.18677947,0.07765751,0.39816195,0.048606507,0.5532315,0.33740103,0.13817295,0.4069366,-0.0008519430915717181
GE,General Electric Company,2021,1,2021-04-27 09:00:00,0.543161,0.3684361,0.08840295,0.23770975,0.09803826,0.664252,0.3054512,0.27039784,0.36079577,-0.027678473296462107
GE,General Electric Company,2022,4,2023-01-24 08:00:00,0.86103314,0.083142854,0.055823997,0.3431183,0.047846757,0.60903496,0.51791483,0.035296097,0.5243993,-0.005226795406334648
GE,General Electric Company,2022,3,2022-10-25 08:00:00,0.67510897,0.20240234,0.12248861,0.55445737,0.019471284,0.42607126,0.1206516,0.18293105,0.28764454,0.0506382927086746
GE,General Electric Company,2022,2,2022-07-26 08:00:00,0.6382377,0.22595736,0.1358049,0.35733485,0.08348629,0.5591789,0.28090286,0.14247108,0.35688907,0.05642335092531055
GE,General Electric Company,2023,4,2024-01-23 07:30:00,0.866807,0.017412726,0.11578032,0.3006887,0.025814036,0.6734973,0.56611824,-0.00840131,0.5837922,0.0052068586491497235
GE,General Electric Company,2023,3,2023-10-24 07:30:00,0.8167364,0.01740089,0.16586271,0.44697514,0.055873815,0.49715102,0.36976126,-0.038472924,0.40604132,0.023694744540012136
GE,General Electric Company,2023,2,2023-07-25 07:30:00,0.8556785,0.037547704,0.10677381,0.51321816,0.081692845,0.40508893,0.34246033,-0.04414514,0.3466259,0.022088616081020487
GE,General Electric Company,2023,1,2023-04-25 08:30:00,0.8709896,0.015144686,0.11386572,0.50001925,0.05511756,0.44486317,0.37097037,-0.03997287,0.3874712,0.017800191441744273
GE,General Electric Company,2024,4,2025-01-24 07:30:00,0.7592957,0.030648658,0.21005566,0.498908,0.052393056,0.44869897,0.2603877,-0.021744398,0.3406952,0.026572117334000146
GE,General Electric Company,2024,3,2024-10-22 07:30:00,0.70323837,0.25440425,0.042357348,0.4127759,0.039978456,0.5472457,0.29046246,0.21442579,0.38484415,-0.10029987494743693
GE,General Electric Company,2024,2,2024-07-23 07:30:00,0.70984185,0.15654144,0.13361666,0.42941064,0.14087282,0.42971656,0.2804312,0.015668616,0.3050308,0.05199787146037722
GE,General Electric Company,2024,1,2024-04-23 07:30:00,0.8090337,0.022246312,0.16871993,0.41323406,0.12577051,0.46099538,0.39579964,-0.10352419,0.3729608,0.072427881830442
GE,General Electric Company,2025,1,2025-04-25 07:30:00,0.75106806,0.05712395,0.19180794,0.39519903,0.04532607,0.5594749,0.35586902,0.011797883,0.42020372,0.015313962115100735
GEV,GE Vernova Inc.,2024,4,2025-01-22 07:30:00,0.79156166,0.0723102,0.13612823,0.21770313,0.021320755,0.76097614,0.5738585,0.05098945,0.60235953,-0.14919966910180796
GEV,GE Vernova Inc.,2024,3,2024-10-23 07:30:00,0.84182686,0.025894457,0.13227865,0.28822228,0.05258922,0.6591885,0.5536046,-0.026694762,0.5549226,0.08303678723697744
GEV,GE Vernova Inc.,2024,2,2024-07-25 07:30:00,0.7391317,0.054001987,0.20686623,0.31488398,0.02633671,0.6587794,0.4242477,0.027665276,0.4869247,0.06472186852224697
GEV,GE Vernova Inc.,2024,1,2024-04-25 07:30:00,0.7823606,0.0333323,0.1843071,0.48193255,0.016702905,0.5013645,0.30042806,0.016629394,0.39224786,0.053797724116070894
GEV,GE Vernova Inc.,2025,1,2025-04-23 07:30:00,0.67742944,0.114292644,0.20827794,0.20914067,0.031812534,0.7590468,0.46828878,0.08248011,0.5142006,0.08404205122942948
GNRC,Generac Holdings Inc.,2020,2,2020-07-31 09:00:00,0.6644764,0.27595752,0.059566073,0.14485961,0.034929022,0.8202114,0.5196168,0.2410285,0.5450111,0.17569902800032777
GNRC,Generac Holdings Inc.,2021,4,2022-02-16 10:00:00,0.75190604,0.13155757,0.11653643,0.23540409,0.052543983,0.7120519,0.51650196,0.079013586,0.53539616,0.1298744388810787
GNRC,Generac Holdings Inc.,2022,2,2022-08-03 10:00:00,0.8301862,0.053012673,0.1168011,0.1850528,0.10756065,0.7073866,0.6451334,-0.054547977,0.5872626,-0.05538825084694336
GNRC,Generac Holdings Inc.,2023,3,2023-11-01 10:00:00,0.51922077,0.4224748,0.058304414,0.2346551,0.06759402,0.69775087,0.2845657,0.35488078,0.36228675,0.18938571892589065
GNRC,Generac Holdings Inc.,2024,1,2024-05-01 10:00:00,0.95218986,0.02411761,0.023692567,0.17855021,0.297293,0.5241567,0.7736397,-0.2731754,0.4990967,-0.021354465107073506
GWW,"W.W. Grainger, Inc.",2020,4,2021-02-03 11:00:00,0.6254334,0.24397148,0.1305951,0.25820535,0.1448591,0.5969355,0.36722803,0.09911238,0.3733434,-0.009260455856524097
GWW,"W.W. Grainger, Inc.",2020,3,2020-10-22 11:00:00,0.61141855,0.28279227,0.105789244,0.184107,0.0962381,0.7196548,0.42731154,0.18655416,0.44001028,-0.025958250821153717
GWW,"W.W. Grainger, Inc.",2021,1,2021-04-30 11:00:00,0.03316468,0.019512655,0.9473226,0.5123583,0.11449347,0.3731482,-0.47919363,-0.09498081,0.012375341,0.08195487416189995
